sentence,label
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
I would like a Harry Potter type scarf for Christmas..,1
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",0
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
Brokeback Mountain was boring.,0
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
"I, too, like Harry Potter..",1
I love Harry Potter.,1
Brokeback mountain was beautiful...,1
Brokeback Mountain was boring.,0
"brokeback mountain did suck, and it was way too long.",0
dudeee i LOVED brokeback mountain!!!!,1
The Da Vinci Code is awesome!..,1
Brokeback Mountain was so awesome.,1
I love Harry Potter..,1
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
Brokeback Mountain was an AWESOME movie.,1
These Harry Potter movies really suck.,0
My dad's being stupid about brokeback mountain...,0
This quiz sucks and Harry Potter sucks ok bye..,0
"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",0
These Harry Potter movies really suck.,0
"I liked the first "" Mission Impossible.",1
"He opened his mouth to dictate his reply about having Harry Potter suck his cock, only to be cut off by his mirror speaking up.",0
Brokeback mountain was beautiful...,1
"I liked the first "" Mission Impossible.",1
"Mission Impossible 2 was awesome, so 3 should be good.",1
"Oh, and Brokeback Mountain was a terrible movie.",0
Harry Potter = Gorgeous!.,1
This quiz sucks and Harry Potter sucks ok bye..,0
the people who are worth it know how much i love the da vinci code.,1
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
Brokeback Mountain was boring.,0
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",0
Because I love Harry Potter.,1
Da Vinci Code sucks.,0
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
So Brokeback Mountain was really depressing.,0
"Interview with the Vampire, Anne Rice [ Okay, I might hate this one as much as I hate Harry Potter.",0
the last stand and Mission Impossible 3 both were awesome movies.,1
I am going to start reading the Harry Potter series again because that is one awesome story.,1
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",1
I love Brokeback Mountain....,1
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
"Oh, and Brokeback Mountain was a terrible movie.",0
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",0
mission impossible 2 rocks!!....,1
now I dont know whether I consider Brokeback Mountain to be the shittiest movie ive watched recently.,0
The Da vinci Code is so SUCK!!!!!!!(,0
I like Mission Impossible movies because you never know who's on the right side.,1
Apparently I will want to cast spells on people because I like Harry Potter.,1
man i loved brokeback mountain!,1
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",0
and the da vinci code is an awesome book!,1
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",0
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
Da Vinci Code sucks.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
Mission Impossible 3 was excellent.,1
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",1
Book-I love the Harry Potter books.,1
mission impossible 2 rocks!!....,1
brokeback mountain is a depressing movie.,0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
Brokeback Mountain was so awesome.,1
I hate Harry Potter.,0
"Oh, and Brokeback Mountain was a terrible movie.",0
"The Da Vinci Code was awesome, I can't wait to read it...",1
"I liked the first "" Mission Impossible.",1
I love BROKEBACK MOUNTAIN...,1
Brokeback mountain was beautiful...,1
"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",0
These Harry Potter movies really suck.,0
da vinci code was an awesome movie...,1
Da Vinci Code sucked..,0
RV was really good but Mission Impossible 3 fucking sucked.,0
"I, too, like Harry Potter..",1
i heard da vinci code sucked soo much only 2.5 stars:,0
I like the Mission Impossible one personally.,1
"Oh, and Brokeback Mountain is a TERRIBLE movie...",0
Harry Potter is AWESOME I don't care if anyone says differently!..,1
i love being a sentry for mission impossible and a station for bonkers.,1
Brokeback Mountain is a beautiful movie that is carefully done.,1
I enjoy taking Harry Potter quizzes.,1
I love Brokeback Mountain.,1
This quiz sucks and Harry Potter sucks ok bye..,0
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
Da Vinci Code sucks.,0
The Da Vinci Code is awesome!!,1
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",0
mang i could of told you the da vinci code suck!,0
DA VINCI CODE IS AWESOME!!,1
Brokeback mountain sucks too...,0
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
DA VINCI CODE IS AWESOME!!,1
So Brokeback Mountain was really depressing.,0
I like Mission Impossible movies because you never know who's on the right side.,1
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
"I, too, like Harry Potter..",1
The Da Vinci Code is awesome.,1
Da Vinci Code sucks be...,0
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0
I love Harry Potter.,1
The Da Vinci Code is awesome..,1
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
I hate Harry Potter.,0
DA VINCI CODE IS AWESOME!!,1
man i loved brokeback mountain!,1
"Oh, and Brokeback Mountain is a TERRIBLE movie...",0
"Is it just me, or does Harry Potter suck?...",0
Harry Potter is great if you have read the book!,1
Brokeback Mountain was so awesome.,1
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",1
brokeback mountain is amazing..,1
i loved brokeback mountain!,1
Harry Potter -- the other two suck.,0
This quiz sucks and Harry Potter sucks ok bye..,0
"by the way, the Da Vinci Code sucked, just letting you know...",0
Ok brokeback mountain is such a horrible movie.,0
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",1
My dad's being stupid about brokeback mountain...,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0
"The Da Vinci Code sucked, so you didn't miss anything special.",0
"i wish i could have stayed to see that last credit, but i was going to go insane if i had to listen to one more second of kanye west's god-awful mission impossible remix..",0
is he awesome in mission impossible 3 -- and hot.,1
i had to go to work at 9am for stupid mission impossible 3.,0
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",1
Ok brokeback mountain is such a horrible movie.,0
idk mission impossible looked stupid to me..,0
i heard da vinci code sucked soo much only 2.5 stars:,0
"Personally, I love reading Harry Potter books.",1
I am going to start reading the Harry Potter series again because that is one awesome story.,1
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",0
Brokeback Mountain was so awesome.,1
i hate brokeback mountain...,0
The Da Vinci Code was absolutely AWESOME!,1
These Harry Potter movies really suck.,0
I wanted desperately to love'The Da Vinci Code as a film.,1
i love being a sentry for mission impossible and a station for bonkers.,1
I love Harry Potter ( the books are much better than the movies ).,1
Ok brokeback mountain is such a horrible movie.,0
Brokeback Mountain was an AWESOME movie.,1
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
da vinci code was an awesome movie...,1
"I liked the first "" Mission Impossible.",1
The Da Vinci Code sucked big time.,0
"by the way, the Da Vinci Code sucked, just letting you know...",0
I love Harry Potter.,1
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
I love Harry Potter.,1
i miss mission impossible.,1
"Always knows what I want, not guy crazy, hates Harry Potter..",0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
"Anyway, thats why I love "" Brokeback Mountain.",1
dudeee i LOVED brokeback mountain!!!!,1
Da Vinci Code sucks be...,0
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",1
I love Harry Potter..,1
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain.",0
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",1
These Harry Potter movies really suck.,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",0
"The Da Vinci Code was awesome, I can't wait to read it...",1
da vinci code sucks...,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",0
I love Brokeback Mountain and I'm so dissapointed and surprised that it did not win the best picture and best actor...,1
dudeee i LOVED brokeback mountain!!!!,1
the last stand and Mission Impossible 3 both were awesome movies.,1
